time,latitude,longitude,depth,mag,id,place
1960-05-22T10:30:44.000Z,-37.775,-73.017,25,7.1,iscgem879127,"Bio-Bio, Chile"
1960-05-21T10:02:57.000Z,-37.824,-73.353,25,8.1,iscgem879106,"Bio-Bio, Chile"
1960-03-23T00:23:28.000Z,39.635,143.316,15,7,iscgem878607,"off the east coast of Honshu, Japan"
1960-03-20T17:07:31.000Z,39.869,143.228,15,8,iscgem878564,"off the east coast of Honshu, Japan"
1960-01-15T09:30:21.000Z,-15.008,-74.867,65,7.1,iscgem878016,near the coast of southern Peru
1959-12-14T23:22:03.000Z,-59.935,-26.266,25,7,iscgem883464,South Sandwich Islands region
1959-09-14T14:09:46.000Z,-28.84,-177.209,35,7.3,iscgem882896,Kermadec Islands region
1959-08-18T06:37:20.000Z,44.63,-110.891,10,7.2,iscgem882673,"Yellowstone National Park, Wyoming"
1959-08-17T21:04:48.000Z,-7.776,156.328,25,7,iscgem882668,Solomon Islands
1959-08-15T08:57:06.000Z,22.078,121.105,25,7.2,iscgem882641,Taiwan region
1959-06-14T00:12:06.000Z,-20.407,-68.862,109.2,7.1,iscgem882240,"Tarapaca, Chile"
1959-05-04T07:15:47.000Z,53.257,159.732,55,7.9,iscgem881925,"near the east coast of the Kamchatka Peninsula, Russia"
1959-01-22T05:10:32.000Z,37.492,142.33,35,7,iscgem881240,"off the east coast of Honshu, Japan"
1958-11-12T20:23:33.000Z,44.215,148.754,35,7,iscgem885493,Kuril Islands
1958-11-06T22:58:09.000Z,44.479,148.485,35,8.3,official19581106225809_30,Kuril Islands
1958-07-26T17:37:14.000Z,-13.428,-69.388,612.4,7.5,iscgem884809,southern Peru
1958-07-10T06:15:58.000Z,58.23,-136.712,10,7.8,iscgem884702,Southeastern Alaska
1958-04-07T15:30:45.000Z,65.915,-156.343,15,7.1,iscgem884131,northern Alaska
1958-03-11T00:26:02.000Z,24.945,124.327,35,7.2,iscgem883985,"southwestern Ryukyu Islands, Japan"
1958-01-19T14:07:28.000Z,1.011,-79.489,27.5,7.6,iscgem883713,near the coast of Ecuador
1958-01-15T19:14:31.000Z,-16.625,-72.242,64,7,iscgem883699,near the coast of southern Peru
1957-12-17T13:50:22.000Z,-12.418,166.684,123.6,7.8,iscgem887702,Santa Cruz Islands
1957-12-04T03:37:53.000Z,45.189,99.368,30,8.1,iscgem887636,central Mongolia
1957-11-29T22:19:50.000Z,-20.948,-66.713,232.5,7.7,iscgem887612,"Potosi, Bolivia"
1957-10-27T22:32:42.000Z,55.75,161.134,147.8,7.6,iscgem887437,"near the east coast of the Kamchatka Peninsula, Russia"
1957-09-28T14:20:03.000Z,-20.541,-178.349,586.6,7.4,iscgem887265,Fiji region
1957-09-24T08:21:14.000Z,5.327,127.005,35,7.2,iscgem887230,Philippine Islands region
1957-07-28T08:40:12.000Z,17.055,-99.092,37.8,7.6,iscgem886928,"Guerrero, Mexico"
1957-06-27T00:09:36.000Z,56.177,116.409,25,7.4,iscgem886753,"Chitinskaya Oblast', Russia"
1957-06-22T23:50:35.000Z,-1.723,136.592,59.1,7.1,iscgem886739,"Biak region, Indonesia"
1957-05-26T06:33:37.000Z,40.73,31.09,25,7.1,iscgem886602,western Turkey
1957-04-25T02:25:41.000Z,36.405,28.699,35,7.3,iscgem886448,"Dodecanese Islands, Greece"
1957-04-24T19:10:13.000Z,36.493,28.829,35,7.1,iscgem886445,"Dodecanese Islands, Greece"
1957-04-14T19:18:04.000Z,-15.02,-173.381,20,7.1,iscgem886391,Tonga
1957-04-10T11:30:03.000Z,55.869,-153.964,15,7,iscgem886362,south of Alaska
1957-03-22T14:21:15.000Z,53.778,-165.771,46.6,7.1,iscgem886230,"Fox Islands, Aleutian Islands, Alaska"
1957-03-16T02:34:18.000Z,51.419,-178.87,25,7.2,iscgem886172,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-14T14:47:50.000Z,51.196,-176.733,25,7.1,iscgem886155,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-12T11:45:00.000Z,51.481,-177.243,20,7.1,iscgem886120,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-11T14:55:24.000Z,51.339,-178.602,25,7,iscgem886103,"Andreanof Islands, Aleutian Islands, Alaska"
1957-03-11T09:58:52.000Z,52.691,-169.191,35,7.1,iscgem886098,"Fox Islands, Aleutian Islands, Alaska"
1957-03-09T14:22:33.000Z,51.499,-175.626,25,8.6,official19570309142233_30,"Andreanof Islands, Aleutian Islands, Alaska"
1956-10-24T14:42:18.000Z,11.682,-86.556,35,7.1,iscgem888827,near the coast of Nicaragua
1956-09-29T23:20:55.000Z,35.677,140.259,66.1,7.5,iscgem888741,"near the east coast of Honshu, Japan"
1956-07-09T03:11:45.000Z,36.664,25.957,20,7.7,iscgem888445,"Dodecanese Islands, Greece"
1956-06-09T23:13:55.000Z,35.155,67.607,25,7.3,iscgem888345,central Afghanistan
1956-05-23T20:48:32.000Z,-15.434,-178.803,419.1,7.6,iscgem888284,Fiji region
1956-02-18T07:34:25.000Z,30.206,138.102,484.1,7.3,iscgem887981,"Izu Islands, Japan region"
1956-01-16T23:37:45.000Z,-0.727,-80.213,20,7,iscgem887842,near the coast of Ecuador
1956-01-10T08:52:43.000Z,-26.43,-175.241,35,7,iscgem887807,south of Tonga
1955-10-10T08:57:50.000Z,-5.062,152.855,20,7.3,iscgem889990,"New Britain region, Papua New Guinea"
1955-05-30T12:31:44.000Z,24.319,142.412,558.9,7.2,iscgem889583,"Volcano Islands, Japan region"
1955-05-17T14:49:55.000Z,6.828,93.869,25.3,7,iscgem889535,"Nicobar Islands, India region"
1955-04-19T20:24:10.000Z,-30.128,-71.935,15,7,iscgem889444,"offshore Coquimbo, Chile"
1955-04-14T01:29:04.000Z,29.957,101.759,10,7.1,iscgem889422,"western Sichuan, China"
1955-03-31T18:17:13.000Z,7.658,123.157,35,7.4,iscgem889384,"Mindanao, Philippines"
1955-03-22T14:05:09.000Z,-9.101,91.653,20,7,iscgem889351,South Indian Ocean
1955-03-18T00:06:52.000Z,54.252,160.884,59.2,7.2,iscgem889331,"near the east coast of the Kamchatka Peninsula, Russia"
1955-02-27T20:43:27.000Z,-28.336,-175.599,15,7.5,iscgem889257,Kermadec Islands region
1955-01-05T00:50:21.000Z,-50.075,162.851,15,7,iscgem889080,"Auckland Islands, New Zealand region"
1954-12-16T11:07:17.000Z,39.346,-117.981,10,7.1,iscgem891356,Nevada
1954-04-29T11:34:39.000Z,29.112,-113.024,10,7.2,iscgem890579,"Baja California, Mexico"
1954-03-31T18:25:50.000Z,12.185,58,15,7.1,iscgem890491,Owen Fracture Zone region
1954-03-29T06:17:07.000Z,36.988,-3.612,626.2,7.8,iscgem890481,Strait of Gibraltar
1954-02-11T00:30:20.000Z,38.956,101.217,25,7,iscgem890326,"Gansu, China"
1954-02-01T01:06:56.000Z,24.057,143.467,15,7.2,iscgem890294,"Volcano Islands, Japan region"
1953-12-12T17:31:29.000Z,-3.552,-80.636,25,7.3,iscgem892281,Peru-Ecuador border region
1953-11-25T17:48:55.000Z,34.006,141.625,25,7.9,iscgem892187,"off the east coast of Honshu, Japan"
1953-11-04T03:49:13.000Z,-13.082,166.464,35,7.1,iscgem892130,Vanuatu
1953-07-02T06:57:00.000Z,-19.092,169.635,236.2,7.2,iscgem891794,Vanuatu
1953-05-06T17:16:48.000Z,-37.093,-72.866,66,7.5,iscgem891664,"Bio-Bio, Chile"
1953-04-23T16:24:33.000Z,-4.449,152.868,35,7.4,iscgem891636,"New Britain region, Papua New Guinea"
1953-03-19T08:27:52.000Z,13.809,-61.216,128.8,7.3,iscgem891566,"Saint Lucia region, Windward Islands"
1953-03-18T19:06:17.000Z,40.175,27.648,10,7.3,iscgem891561,western Turkey
1953-01-05T07:48:28.000Z,53.631,170.973,21.3,7,iscgem891410,"Near Islands, Aleutian Islands, Alaska"
1952-12-06T10:41:22.000Z,-8.229,156.434,15,7,iscgem893860,Solomon Islands
1952-11-04T16:58:30.000Z,52.623,159.779,21.6,9,official19521104165830_30,"off the east coast of the Kamchatka Peninsula, Russia"
1952-08-17T16:02:14.000Z,30.648,91.601,25,7.4,iscgem893286,eastern Xizang
1952-07-21T11:52:15.460Z,34.9581667,-118.998,6,7.5,ci3319401,"6km WNW of Grapevine, CA"
1952-03-19T10:57:15.000Z,9.669,127.099,15,7.3,iscgem892651,Philippine Islands region
1952-03-04T01:22:49.000Z,42.084,143.899,45,8.1,iscgem892540,"Hokkaido, Japan region"
1952-02-14T03:38:17.000Z,-7.78,126.493,25,7,iscgem892487,"Kepulauan Barat Daya, Indonesia"
1951-12-08T04:14:16.000Z,-34.229,57.47,15,7.5,iscgem895020,South Indian Ocean
1951-11-24T18:50:24.000Z,23.092,121.214,30,7.8,iscgem894988,Taiwan
1951-11-24T18:47:18.000Z,23.046,121.249,25,7.3,iscgemsup894987,Taiwan
1951-11-18T09:35:54.000Z,31.056,91.261,30,7.7,iscgem894960,eastern Xizang
1951-11-06T16:40:14.000Z,47.297,154.05,35,7,iscgem894891,Kuril Islands
1951-10-22T05:43:07.000Z,23.775,121.393,20,7,iscgem894828,Taiwan
1951-10-22T03:29:35.000Z,23.917,121.343,25,7.2,iscgem894824,Taiwan
1951-10-21T21:34:21.000Z,23.487,121.4,25,7.5,iscgem894821,Taiwan
1951-08-13T18:33:38.000Z,41.289,32.96,25,7,iscgem894620,central Turkey
1951-07-11T18:21:59.000Z,28.359,139.405,496.7,7.1,iscgem894503,"Bonin Islands, Japan region"
1951-04-14T13:33:02.000Z,61.214,136.593,10,7.1,iscgem894262,"southeastern Sakha, Russia"
1950-12-14T14:15:54.000Z,16.739,-98.482,35,7.1,iscgem896193,"Guerrero, Mexico"
1950-12-14T01:52:54.000Z,-19.705,-175.874,215.9,7.8,iscgem896185,Tonga
1950-12-09T21:38:51.000Z,-23.977,-67.912,113.9,8.2,iscgem896170,"Antofagasta, Chile"
1950-12-02T19:51:51.000Z,-18.373,167.654,30,7.9,iscgem896121,Vanuatu
1950-11-02T15:28:15.000Z,-6.823,129.183,199.7,7.7,iscgem896018,Banda Sea
1950-10-23T16:13:28.000Z,14.31,-91.917,65.3,7.2,iscgem895966,Guatemala
1950-10-08T03:23:13.000Z,-4.199,128.233,20,7.3,iscgem895901,Banda Sea
1950-10-05T16:09:42.000Z,10.481,-85.046,97.9,7.5,iscgem895887,Costa Rica
1950-09-19T20:29:53.000Z,-2.077,138.151,30,7.2,iscgem895844,"Papua, Indonesia"
1950-08-15T14:09:34.000Z,28.363,96.445,15,8.6,official19500815140934_30,eastern Xizang-India border region
1950-08-14T22:51:26.000Z,-27.507,-62.838,610,7.1,iscgem895680,"Santiago Del Estero, Argentina"
1950-05-26T01:17:14.000Z,-20.253,169.723,50,7.1,iscgem895457,Vanuatu
1950-02-28T10:21:00.000Z,45.882,143.491,329,7.7,iscgem895264,"Hokkaido, Japan region"
1949-12-29T03:03:56.000Z,17.429,121.485,15,7.1,iscgem897130,"Luzon, Philippines"
1949-12-17T15:07:58.000Z,-53.911,-69.753,10,7.3,iscgem897095,"Tierra del Fuego, Magallanes, Chile"
1949-12-17T06:53:32.000Z,-53.923,-69.596,10,7.7,iscgem897093,"Tierra del Fuego, Magallanes, Chile"
1949-08-22T04:01:18.000Z,53.673,-133.015,10,8.2,iscgem896789,"Haida Gwaii, Canada"
1949-07-10T03:53:41.000Z,39.174,70.891,20,7.5,iscgem896645,Tajikistan
1949-07-02T19:57:14.000Z,16.575,147.45,15,7.1,iscgem896626,Mariana Islands region
1949-03-27T06:34:09.000Z,2.443,127.637,60,7,iscgem896433,Molucca Sea
1949-03-04T10:19:31.000Z,36.563,70.698,228.7,7.5,iscgem896379,"Hindu Kush region, Afghanistan"
1949-02-23T16:08:11.000Z,41.865,84.191,10,7.3,iscgem896355,"southern Xinjiang, China"
1948-10-05T20:12:09.000Z,38.036,58.388,15,7.3,iscgem897583,Turkmenistan
1948-09-08T15:09:14.000Z,-21.246,-173.879,15,7.5,iscgem897539,Tonga
1948-08-25T06:09:28.000Z,-24.567,-64.482,30,7,iscgem897515,"Salta, Argentina"
1948-05-25T07:11:34.000Z,30.166,100.423,55,7.1,iscgem897351,"western Sichuan, China"
1948-05-14T22:31:49.000Z,54.61,-161.19,25,7.1,iscgem897327,Alaska Peninsula
1948-04-17T16:11:32.000Z,33.145,135.706,15,7.2,iscgem897281,"near the south coast of western Honshu, Japan"
1948-03-03T09:09:56.000Z,18.79,118.915,15,7,iscgemsup897220,Philippine Islands region
1948-03-01T01:12:28.000Z,-3.1,127.111,15,7.1,iscgem897217,"Seram, Indonesia"
1948-02-09T12:58:18.000Z,35.631,27.153,15,7.3,iscgem897184,"Dodecanese Islands, Greece"
1948-01-27T11:58:30.000Z,-20.222,-178.557,595,7.1,iscgem897168,Fiji region
1948-01-24T17:46:44.000Z,10.8,122.295,15,7.8,iscgem897163,"Panay, Philippines"
1947-11-04T00:09:14.000Z,44.01,140.78,15,7,iscgem898109,eastern Sea of Japan
1947-11-01T14:58:57.000Z,-10.973,-74.725,20,7.6,iscgem898103,central Peru
1947-10-16T02:09:51.000Z,64.131,-148.613,26,7.2,iscgem898078,Central Alaska
1947-10-06T19:55:37.000Z,36.728,21.897,15,7.3,iscgem898058,southern Greece
1947-07-29T13:43:25.000Z,28.576,93.628,20,7.3,iscgem897970,eastern Xizang-India border region
1947-06-19T07:34:41.000Z,21.6,145.464,35,7.2,iscgem897910,Mariana Islands region
1947-06-13T20:24:59.000Z,21.722,145.567,35,7,iscgem897893,Mariana Islands region
1947-06-12T09:02:28.000Z,1.201,126.156,15,7,iscgem897890,Molucca Sea
1947-06-07T18:47:51.000Z,11.182,124.658,15,7,iscgem897883,"Leyte, Philippines"
1947-05-27T05:58:58.000Z,-1.86,134.986,15,7.6,iscgem897871,"near the north coast of Papua, Indonesia"
1947-04-02T05:39:16.000Z,-1.159,137.847,15,7.3,iscgem897799,"near the north coast of Papua, Indonesia"
1947-03-25T20:32:37.000Z,-38.951,177.562,165,7,iscgem897790,North Island of New Zealand
1947-03-17T08:19:37.000Z,33.479,99.529,15,7.3,iscgem897783,"Qinghai-Sichuan border region, China"
1946-12-20T19:19:10.000Z,33.116,135.895,15,8.3,iscgem898698,"near the south coast of western Honshu, Japan"
1946-11-02T18:28:35.000Z,41.757,71.854,25,7.5,iscgemsup898647,Kyrgyzstan
1946-11-01T11:14:28.000Z,51.752,-174.453,25,7,iscgem898643,"Andreanof Islands, Aleutian Islands, Alaska"
1946-09-29T03:02:06.000Z,-5.158,153.379,50,7.8,iscgem898610,"New Ireland region, Papua New Guinea"
1946-09-12T15:17:23.000Z,24.054,95.666,15,8,iscgem898579,Myanmar
1946-08-08T13:28:33.000Z,19.538,-69.657,15,7,iscgem898519,Dominican Republic region
1946-08-04T17:51:10.000Z,19.083,-69.248,15,7.5,iscgem898498,Dominican Republic region
1946-06-23T17:13:24.000Z,49.621,-125.261,15,7.5,iscgem898434,"Vancouver Island, Canada region"
1946-05-08T05:20:27.000Z,-0.746,99.096,35,7.3,iscgem898378,"southern Sumatra, Indonesia"
1946-04-01T12:29:01.000Z,53.492,-162.832,15,8.6,official19460401122901_30,south of Alaska
1945-11-27T21:56:54.000Z,24.927,63.601,15,8.1,iscgem899220,off the coast of Pakistan
1945-09-01T22:44:11.000Z,-46.939,166.022,20,7.5,iscgem899073,off the west coast of the South Island of New Zealand
1945-04-15T02:35:29.000Z,57.401,163.641,35,7,iscgem898885,"near the east coast of the Kamchatka Peninsula, Russia"
1945-02-26T22:14:30.000Z,25.715,143.58,15,7.2,iscgem898817,"Volcano Islands, Japan region"
1945-02-10T04:57:58.000Z,41.037,142.06,58.7,7.2,iscgem898801,"Hokkaido, Japan region"
1944-12-07T04:35:45.000Z,33.682,136.204,15,8.1,iscgem899647,"near the south coast of western Honshu, Japan"
1944-11-24T04:49:06.000Z,-19.127,169.184,165,7.2,iscgem899627,Vanuatu
1944-11-16T12:11:02.000Z,-11.936,166.251,35,7.1,iscgem899619,Santa Cruz Islands
1944-10-05T17:28:34.000Z,-22.174,171.768,120,7,iscgem899567,southeast of the Loyalty Islands
1944-09-23T12:13:24.000Z,53.359,159.918,35,7.2,iscgem899551,"near the east coast of the Kamchatka Peninsula, Russia"
1944-06-28T07:58:56.000Z,14.315,-92.894,25,7,iscgem899448,"offshore Chiapas, Mexico"
1944-05-25T12:58:11.000Z,-2.424,152.488,15,7.1,iscgem899390,"New Ireland region, Papua New Guinea"
1944-05-25T01:06:39.000Z,-21.578,-179.44,632.7,7.3,iscgem899389,Fiji region
1944-04-27T14:38:12.000Z,-0.863,133.977,15,7.6,iscgem899365,"near the north coast of Papua, Indonesia"
1944-03-09T22:12:58.000Z,43.29,83.892,10,7.1,iscgem899329,"northern Xinjiang, China"
1944-02-29T16:28:08.000Z,0.059,75.144,15,7.1,iscgem899313,Maldive Islands region
1944-02-01T03:22:41.000Z,40.696,32.992,30,7.6,iscgem899277,central Turkey
1944-01-15T23:49:32.000Z,-31.372,-68.436,15,7,iscgem899270,"San Juan, Argentina"
1943-12-23T19:00:14.000Z,-5.567,153.832,35,7,iscgemsup900139,"New Ireland region, Papua New Guinea"
1943-11-26T22:20:48.000Z,40.916,33.562,20,7.5,iscgem900102,central Turkey
1943-11-06T08:31:41.000Z,-5.602,134.015,15,7.7,iscgem900076,"Kepulauan Aru region, Indonesia"
1943-11-03T14:32:21.000Z,61.776,-151.051,15,7.6,iscgemsup900071,Southern Alaska
1943-10-23T17:23:21.000Z,26.637,93.852,15,7.2,iscgem900054,"Assam, India"
1943-09-10T08:37:00.000Z,35.448,133.993,15,7,iscgem899991,"western Honshu, Japan"
1943-09-06T03:41:29.000Z,-53.983,158.737,10,7.4,iscgem899985,Macquarie Island region
1943-07-29T03:02:17.000Z,18.905,-67.131,15,7.7,iscgem899944,Puerto Rico region
1943-07-23T14:53:10.000Z,-8.591,109.803,60,7,iscgem899940,"Java, Indonesia"
1943-06-13T05:11:42.000Z,40.982,143.315,35,7.2,iscgem899875,"off the east coast of Honshu, Japan"
1943-06-09T03:06:20.000Z,-0.827,100.736,10,7.8,iscgem899872,"southern Sumatra, Indonesia"
1943-06-08T20:42:43.000Z,-2.908,102.153,15,7.4,iscgem899871,"southern Sumatra, Indonesia"
1943-05-25T23:07:40.000Z,7.4,127.178,15,7.8,iscgem899851,Philippine Islands region
1943-05-03T01:59:14.000Z,13.001,124.312,15,7.2,iscgemsup899838,"Catanduanes, Philippines"
1943-04-06T16:07:17.000Z,-31.432,-71.475,35,8.1,iscgem899789,"Coquimbo, Chile"
1943-04-01T14:18:17.000Z,-6.389,105.48,35,7.1,iscgemsup899784,"Sunda Strait, Indonesia"
1943-03-09T09:48:59.000Z,-60.371,-28.36,20,7,iscgem899742,South Sandwich Islands region
1943-02-22T09:20:49.000Z,17.457,-101.451,20,7.4,iscgem899723,"offshore Guerrero, Mexico"
1942-12-20T14:03:09.000Z,40.87,36.732,10,7,iscgem900592,central Turkey
1942-11-28T10:38:47.000Z,7.344,-35.64,10,7.2,iscgem900570,central Mid-Atlantic Ridge
1942-11-10T11:41:28.000Z,-49.92,30.336,10,8,iscgem900536,south of Africa
1942-10-20T23:21:53.000Z,7.949,122.455,35,7.2,iscgem900504,"Mindanao, Philippines"
1942-08-24T22:50:32.000Z,-14.819,-74.708,30,8.1,iscgem900444,central Peru
1942-08-06T23:37:02.000Z,13.862,-91.138,35,7.7,iscgem900408,offshore Guatemala
1942-06-24T11:16:30.000Z,-41.186,175.868,15,7,iscgem900349,North Island of New Zealand
1942-06-14T03:09:53.000Z,14.637,147.822,15,7,iscgem900329,Mariana Islands region
1942-05-14T02:13:27.000Z,-0.025,-79.955,20,7.8,iscgem900274,Ecuador
1942-04-08T15:40:27.000Z,13.061,120.483,15,7.4,iscgem900244,"Mindoro, Philippines"
1942-01-27T13:29:11.000Z,-4.197,135.062,17.5,7.2,iscgem900176,"near the south coast of Papua, Indonesia"
1941-12-26T14:48:06.000Z,22.408,99.814,10,7.2,iscgem901133,Myanmar-China border region
1941-12-16T19:19:43.000Z,23.304,120.393,15,7.3,iscgem901124,Taiwan
1941-12-06T21:24:49.000Z,8.523,-84.528,15,7,iscgem901109,off the coast of Costa Rica
1941-12-05T20:47:03.000Z,8.396,-83.457,20,7.3,iscgem901107,Costa Rica
1941-11-25T18:03:58.000Z,37.446,-18.953,10,8,iscgemsup901098,Azores-Cape St. Vincent Ridge
1941-11-18T16:46:32.000Z,32.095,131.949,35,7.9,iscgem901083,"Kyushu, Japan"
1941-11-08T23:37:28.000Z,0.742,122.791,35,7.4,iscgem901068,"Minahasa, Sulawesi, Indonesia"
1941-11-05T17:38:49.000Z,12.842,123.467,15,7,iscgem901063,"Masbate region, Philippines"
1941-08-02T11:41:30.000Z,-29.716,-177.69,35,7.2,iscgem900934,"Kermadec Islands, New Zealand"
1941-06-26T11:52:03.000Z,12.017,92.575,20,7.6,iscgem900863,"Andaman Islands, India region"
1941-05-17T02:24:59.000Z,-10.817,166.284,35,7.4,iscgem900815,Santa Cruz Islands
1941-04-15T19:09:57.000Z,18.69,-102.994,30,7.6,iscgem900764,"Michoacan, Mexico"
1941-01-13T16:27:44.000Z,-4.175,152.071,15,7.4,iscgem900622,"New Britain region, Papua New Guinea"
1940-12-28T16:37:44.000Z,18.245,147.558,15,7.7,iscgem901750,Mariana Islands region
1940-11-10T01:39:05.000Z,45.708,26.563,90,7.8,iscgem901696,Romania
1940-10-11T18:41:19.000Z,-42.041,-73.63,35,7,iscgem901645,"Isla Chiloe, Los Lagos, Chile"
1940-08-13T15:36:47.000Z,36.019,132.276,10,7,iscgemsup901531,Sea of Japan
1940-08-01T15:08:25.000Z,44.527,139.489,15,7.5,iscgem901515,eastern Sea of Japan
1940-05-24T16:33:59.000Z,-11.094,-77.487,45,8.2,iscgem901374,near the coast of central Peru
1940-01-17T01:14:56.000Z,17.121,148.044,15,7.5,iscgem901160,Mariana Islands region
1939-12-26T23:57:23.000Z,39.771,39.577,20,7.8,iscgem902291,eastern Turkey
1939-12-21T21:00:31.000Z,-0.073,122.51,35,8.1,iscgem902275,"Sulawesi, Indonesia"
1939-10-10T18:31:59.000Z,38.53,143.085,20,7,iscgem902187,"off the east coast of Honshu, Japan"
1939-09-08T12:04:47.000Z,51.035,174.97,15,7.1,iscgem902140,"Near Islands, Aleutian Islands, Alaska"
1939-05-02T13:14:54.000Z,29.268,-113.54,10,7,iscgemsup901929,"Baja California, Mexico"
1939-05-01T05:58:30.000Z,39.945,139.682,10,7,iscgem901919,"near the west coast of Honshu, Japan"
1939-04-30T02:55:30.000Z,-9.873,159.812,15,7.8,iscgem901916,Solomon Islands
1939-04-21T04:29:07.000Z,47.643,139.637,530,7,iscgem901907,"Primor'ye, Russia"
1939-04-18T06:22:44.000Z,-27.182,-70.842,35,7.4,iscgem901902,"Atacama, Chile"
1939-04-05T16:42:44.000Z,-19.881,168.973,30,7,iscgem901890,Vanuatu
1939-03-21T01:11:15.000Z,-1.267,89.26,15,7.5,iscgem901866,South Indian Ocean
1939-02-03T05:26:23.000Z,-9.386,159.439,15,7,iscgem901807,Solomon Islands
1939-01-30T02:18:30.000Z,-7.042,155.468,35,7.8,iscgem901797,Solomon Islands
1939-01-25T03:32:15.000Z,-36.305,-72.315,35,7.8,iscgem901785,"Bio-Bio, Chile"
1938-12-16T17:21:23.000Z,-45.737,167.214,15,7,iscgem902871,South Island of New Zealand
1938-11-10T20:18:49.000Z,55.178,-158.181,35,8.3,iscgem902774,Alaska Peninsula
1938-11-06T21:38:48.000Z,37.019,142.43,25,7.6,iscgem902752,"off the east coast of Honshu, Japan"
1938-11-06T08:53:55.000Z,37.393,142.303,30,7.7,iscgem902745,"off the east coast of Honshu, Japan"
1938-11-05T10:50:18.000Z,37.166,142.221,35,7.7,iscgem902741,"off the east coast of Honshu, Japan"
1938-11-05T08:43:24.000Z,36.966,142.09,35,7.8,iscgem902740,"off the east coast of Honshu, Japan"
1938-10-20T02:19:31.000Z,-9.126,122.852,90,7.3,iscgem902719,Savu Sea
1938-10-19T04:13:30.000Z,49.114,89.707,10,7.1,iscgem902718,Russia-Mongolia border region
1938-10-10T20:48:07.000Z,2.379,126.585,15,7.3,iscgem902710,Molucca Sea
1938-09-07T04:03:20.000Z,23.802,121.526,15,7.2,iscgem902664,Taiwan
1938-08-29T15:22:24.000Z,12.065,124.101,15,7,iscgem902648,"Samar, Philippines"
1938-08-16T04:28:01.000Z,22.752,93.915,75,7,iscgem902629,Myanmar-India border region
1938-06-16T02:15:18.000Z,27.649,129.449,20,7.5,iscgem902539,"Ryukyu Islands, Japan"
1938-06-10T09:53:43.000Z,25.143,125.273,20,7.7,iscgem902525,"southwestern Ryukyu Islands, Japan"
1938-05-30T14:29:52.000Z,-20.008,168.825,35,7.1,iscgem902508,"Loyalty Islands, New Caledonia"
1938-05-23T08:21:51.000Z,18,120.045,15,7.1,iscgem902499,"Luzon, Philippines"
1938-05-23T07:18:30.000Z,36.517,141.491,15,7.7,iscgem902498,"near the east coast of Honshu, Japan"
1938-05-19T17:08:41.000Z,-0.557,118.881,35,7.7,iscgem902493,"Makassar Strait, Indonesia"
1938-05-12T15:39:06.000Z,-6.154,147.634,35,7.7,iscgem902481,"eastern New Guinea region, Papua New Guinea"
1938-02-01T19:04:22.000Z,-5.045,131.614,25,8.5,official19380201190422_30,Banda Sea
1938-01-24T10:31:50.000Z,-60.679,-35.937,10,7,iscgem902341,Scotia Sea
1937-12-23T13:18:02.000Z,16.749,-98.359,25,7.4,iscgem903401,"Guerrero, Mexico"
1937-08-20T11:59:21.000Z,14.575,121.68,15,7.5,iscgem903210,"Luzon, Philippines"
1937-08-11T00:55:56.000Z,-6.538,116.479,610,7.1,iscgem903200,Bali Sea
1937-07-22T17:09:33.000Z,64.726,-146.565,10,7,iscgem903173,Central Alaska
1937-06-21T15:13:04.000Z,-8.335,-79.741,30,7.1,iscgem903121,near the coast of northern Peru
1937-04-16T03:01:38.000Z,-20.596,-177.315,330,7.3,iscgem903042,Fiji region
1937-02-21T07:02:42.000Z,44.443,149.72,30,7.4,iscgem902955,Kuril Islands
1937-01-25T06:34:06.000Z,-10.42,162.618,15,7.2,iscgem902922,Solomon Islands
1937-01-07T13:20:42.000Z,35.434,97.759,15,7.8,iscgem902908,"southern Qinghai, China"
1936-11-13T12:31:33.000Z,55.956,163.404,20,7.2,iscgem903937,"off the east coast of the Kamchatka Peninsula, Russia"
1936-11-02T20:45:58.000Z,38.236,142.276,35,7.2,iscgem903917,"near the east coast of Honshu, Japan"
1936-10-05T09:44:21.000Z,1.642,126.354,15,7,iscgem903866,Molucca Sea
1936-09-19T01:01:47.000Z,3.685,97.535,20,7.2,iscgem903844,"northern Sumatra, Indonesia"
1936-08-23T21:12:16.000Z,5.316,94.719,50,7,iscgem903800,"northern Sumatra, Indonesia"
1936-08-22T06:51:35.000Z,21.991,121.214,15,7.1,iscgemsup903796,Taiwan region
1936-07-13T11:12:18.000Z,-24.72,-70.11,35,7.5,iscgem903742,"Antofagasta, Chile"
1936-06-30T15:06:41.000Z,51.224,160.811,15,7.5,iscgem903716,"off the east coast of the Kamchatka Peninsula, Russia"
1936-04-19T05:07:17.000Z,-7.613,156.557,20,7.4,iscgem903573,Solomon Islands
1936-04-01T02:09:28.000Z,4.241,126.368,35,7.8,iscgem903538,"Kepulauan Talaud, Indonesia"
1936-02-15T12:46:59.000Z,-4.408,133.187,15,7.1,iscgem903478,"near the south coast of Papua, Indonesia"
1935-12-28T02:35:31.000Z,-0.29,98.255,30,7.6,iscgem904721,"Kepulauan Batu, Indonesia"
1935-12-17T19:17:35.000Z,22.498,125.769,15,7,iscgem904700,southeast of Taiwan
